UserID,Gender,Age,Occupation
3078,female,35-44,academic/educator
3079,female,25-34,academic/educator
3080,male,25-34,writer
3081,male,25-34,executive/managerial
3082,female,35-44,doctor/health care
3083,female,50-55,other
3084,male,25-34,self-employed
3085,male,25-34,college/grad student
3086,male,18-24,programmer
3087,female,<18,academic/educator
3088,female,25-34,college/grad student
3089,male,45-49,self-employed
3090,male,25-34,artist
3091,female,25-34,other
3092,male,35-44,scientist
3093,female,45-49,writer
3094,male,35-44,other
3095,female,25-34,clerical/admin
3096,female,45-49,clerical/admin
3097,female,25-34,customer service
3098,male,25-34,college/grad student
3099,male,25-34,technician/engineer
3100,female,25-34,doctor/health care
3101,male,18-24,scientist
3102,male,25-34,programmer
3103,male,25-34,writer
3104,male,18-24,technician/engineer
3105,male,35-44,programmer
3106,male,25-34,other
3107,male,25-34,technician/engineer
3108,male,50-55,doctor/health care
3109,female,25-34,lawyer
3110,male,25-34,other
3111,male,18-24,college/grad student
3112,male,18-24,programmer
3113,male,25-34,K-12 student
3114,male,18-24,customer service
3115,male,35-44,technician/engineer
3116,male,25-34,programmer
3117,male,35-44,other
3118,male,25-34,other
3119,male,45-49,academic/educator
3120,male,18-24,college/grad student
3121,male,25-34,artist
3122,female,25-34,executive/managerial
3123,male,25-34,artist
3124,male,25-34,programmer
3125,male,25-34,executive/managerial
3126,male,25-34,artist
3127,female,25-34,other
3128,male,18-24,artist
3129,male,25-34,executive/managerial
3130,male,25-34,executive/managerial
3131,female,25-34,artist
3132,male,35-44,executive/managerial
3133,male,18-24,college/grad student
3134,male,18-24,college/grad student
3135,male,25-34,scientist
3136,female,25-34,college/grad student
3137,male,25-34,lawyer
3138,male,35-44,technician/engineer
3139,male,56+,retired
3140,female,25-34,college/grad student
3141,male,25-34,sales/marketing
3142,male,25-34,writer
3143,female,50-55,self-employed
3144,female,25-34,executive/managerial
3145,male,18-24,college/grad student
3146,male,25-34,other
3147,male,25-34,sales/marketing
3148,male,18-24,writer
3149,male,18-24,college/grad student
3150,female,25-34,clerical/admin
3151,female,25-34,other
3152,male,18-24,college/grad student
3153,female,25-34,college/grad student
3154,female,25-34,college/grad student
3155,male,25-34,executive/managerial
3156,male,35-44,executive/managerial
3157,male,25-34,programmer
3158,male,25-34,scientist
3159,female,25-34,scientist
3160,male,25-34,technician/engineer
3161,male,25-34,executive/managerial
3162,male,25-34,academic/educator
3163,male,18-24,scientist
3164,male,18-24,programmer
3165,male,35-44,executive/managerial
3166,male,18-24,college/grad student
3167,male,25-34,artist
3168,female,35-44,customer service
3169,male,50-55,other
3170,male,25-34,other
3171,female,50-55,clerical/admin
3172,male,18-24,programmer
3173,male,25-34,programmer
3174,female,18-24,sales/marketing
3175,male,35-44,self-employed
3176,male,25-34,technician/engineer
3177,female,25-34,doctor/health care
3178,female,35-44,customer service
3179,female,18-24,writer
3180,male,25-34,sales/marketing
3181,male,25-34,programmer
3182,male,25-34,programmer
3183,male,50-55,executive/managerial
3184,female,25-34,tradesman/craftsman
3185,male,18-24,executive/managerial
3186,male,50-55,academic/educator
3187,male,35-44,programmer
3188,male,56+,retired
3189,male,25-34,self-employed
3190,male,<18,technician/engineer
3191,male,25-34,programmer
3192,male,18-24,college/grad student
3193,male,25-34,other
3194,male,25-34,scientist
3195,male,18-24,college/grad student
3196,female,18-24,college/grad student
3197,female,18-24,sales/marketing
3198,male,25-34,programmer
3199,male,18-24,other
3200,female,25-34,academic/educator
3201,male,45-49,executive/managerial
3202,female,18-24,college/grad student
3203,male,35-44,other
3204,male,45-49,self-employed
3205,female,35-44,self-employed
3206,male,18-24,writer
3207,male,35-44,executive/managerial
3208,male,25-34,sales/marketing
3209,male,25-34,other
3210,female,45-49,other
3211,male,50-55,self-employed
3212,female,25-34,technician/engineer
3213,female,25-34,academic/educator
3214,female,56+,executive/managerial
3215,female,50-55,retired
3216,male,35-44,academic/educator
3217,female,35-44,other
3218,male,56+,doctor/health care
3219,female,18-24,college/grad student
3220,male,35-44,executive/managerial
3221,male,25-34,other
3222,male,35-44,executive/managerial
3223,male,25-34,writer
3224,female,25-34,sales/marketing
3225,male,18-24,other
3226,male,35-44,college/grad student
3227,female,25-34,sales/marketing
3228,male,25-34,sales/marketing
3229,female,56+,academic/educator
3230,male,35-44,self-employed
3231,male,25-34,executive/managerial
3232,male,35-44,programmer
3233,male,50-55,artist
3234,female,<18,other
3235,male,18-24,college/grad student
3236,male,18-24,scientist
3237,male,35-44,executive/managerial
3238,male,35-44,executive/managerial
3239,female,25-34,programmer
3240,male,18-24,college/grad student
3241,female,50-55,other
3242,male,50-55,retired
3243,male,25-34,programmer
3244,female,18-24,college/grad student
3245,male,18-24,artist
3246,female,35-44,academic/educator
3247,male,35-44,scientist
3248,female,25-34,executive/managerial
3249,female,25-34,college/grad student
3250,male,25-34,college/grad student
3251,male,35-44,technician/engineer
3252,male,50-55,other
3253,female,35-44,college/grad student
3254,female,35-44,doctor/health care
3255,female,25-34,scientist
3256,male,25-34,scientist
3257,male,25-34,sales/marketing
3258,male,45-49,doctor/health care
3259,female,18-24,college/grad student
3260,male,25-34,college/grad student
3261,male,45-49,writer
3262,male,25-34,sales/marketing
3263,male,50-55,lawyer
3264,female,25-34,academic/educator
3265,male,25-34,scientist
3266,female,25-34,college/grad student
3267,male,25-34,college/grad student
3268,male,25-34,programmer
3269,female,18-24,writer
3270,male,18-24,lawyer
3271,female,35-44,other
3272,male,35-44,other
3273,male,35-44,executive/managerial
3274,male,25-34,writer
3275,male,35-44,executive/managerial
3276,male,25-34,writer
3277,male,25-34,technician/engineer
3278,male,35-44,executive/managerial
3279,male,45-49,scientist
3280,male,25-34,executive/managerial
3281,male,25-34,technician/engineer
3282,male,45-49,clerical/admin
3283,male,35-44,self-employed
3284,male,25-34,doctor/health care
3285,male,25-34,college/grad student
3286,female,35-44,executive/managerial
3287,male,56+,retired
3288,male,25-34,sales/marketing
3289,male,45-49,doctor/health care
3290,male,25-34,sales/marketing
3291,female,25-34,executive/managerial
3292,female,50-55,doctor/health care
3293,male,45-49,sales/marketing
3294,male,18-24,college/grad student
3295,male,18-24,tradesman/craftsman
3296,male,18-24,sales/marketing
3297,male,18-24,college/grad student
3298,male,<18,K-12 student
3299,female,25-34,college/grad student
3300,male,35-44,customer service
3301,female,25-34,artist
3302,male,25-34,technician/engineer
3303,male,56+,technician/engineer
3304,female,45-49,customer service
3305,male,56+,writer
3306,male,45-49,sales/marketing
3307,male,50-55,doctor/health care
3308,female,18-24,writer
3309,male,25-34,technician/engineer
3310,male,45-49,sales/marketing
3311,male,25-34,college/grad student
3312,female,18-24,college/grad student
3313,male,35-44,writer
3314,male,25-34,executive/managerial
3315,male,25-34,programmer
3316,male,<18,unemployed
3317,male,25-34,college/grad student
3318,male,56+,retired
3319,female,56+,retired
3320,male,25-34,academic/educator
3321,male,35-44,academic/educator
3322,female,18-24,college/grad student
3323,male,35-44,sales/marketing
3324,male,35-44,technician/engineer
3325,female,35-44,sales/marketing
3326,male,45-49,executive/managerial
3327,male,18-24,programmer
3328,male,56+,unemployed
3329,male,50-55,tradesman/craftsman
3330,female,35-44,academic/educator
3331,female,25-34,executive/managerial
3332,male,25-34,executive/managerial
3333,male,18-24,self-employed
3334,male,35-44,other
3335,male,25-34,other
3336,male,35-44,technician/engineer
3337,male,25-34,college/grad student
3338,male,45-49,self-employed
3339,male,25-34,technician/engineer
3340,male,45-49,self-employed
3341,male,25-34,writer
3342,female,25-34,customer service
3343,female,18-24,college/grad student
3344,male,35-44,other
3345,male,25-34,executive/managerial
3346,male,35-44,executive/managerial
3347,female,35-44,executive/managerial
3348,male,45-49,self-employed
3349,female,18-24,college/grad student
3350,female,18-24,other
3351,female,18-24,customer service
3352,male,35-44,other
3353,male,35-44,technician/engineer
3354,male,25-34,executive/managerial
3355,male,25-34,academic/educator
3356,male,35-44,executive/managerial
3357,male,25-34,tradesman/craftsman
3358,female,25-34,academic/educator
3359,male,25-34,writer
3360,female,25-34,other
3361,male,25-34,college/grad student
3362,female,25-34,other
3363,female,35-44,homemaker
3364,male,56+,retired
3365,male,50-55,technician/engineer
3366,male,35-44,sales/marketing
3367,male,50-55,self-employed
3368,male,25-34,sales/marketing
3369,male,45-49,tradesman/craftsman
3370,male,18-24,college/grad student
3371,male,25-34,artist
3372,male,56+,retired
3373,male,18-24,self-employed
3374,male,35-44,customer service
3375,male,25-34,college/grad student
3376,male,35-44,self-employed
3377,male,25-34,technician/engineer
3378,male,18-24,college/grad student
3379,male,35-44,academic/educator
3380,male,50-55,other
3381,male,25-34,other
3382,female,<18,K-12 student
3383,male,56+,self-employed
3384,male,35-44,executive/managerial
3385,female,25-34,homemaker
3386,male,18-24,college/grad student
3387,male,18-24,academic/educator
3388,female,25-34,academic/educator
3389,male,18-24,other
3390,female,45-49,writer
3391,male,18-24,college/grad student
3392,male,50-55,doctor/health care
3393,male,35-44,programmer
3394,male,35-44,executive/managerial
3395,male,25-34,executive/managerial
3396,male,25-34,programmer
3397,male,25-34,customer service
3398,male,18-24,writer
3399,male,25-34,college/grad student
3400,male,25-34,sales/marketing
3401,male,35-44,executive/managerial
3402,male,35-44,writer
3403,male,35-44,customer service
3404,male,25-34,farmer
3405,male,35-44,sales/marketing
3406,female,25-34,executive/managerial
3407,female,45-49,customer service
3408,male,25-34,technician/engineer
3409,male,25-34,college/grad student
3410,male,35-44,academic/educator
3411,male,18-24,college/grad student
3412,male,25-34,tradesman/craftsman
3413,female,25-34,technician/engineer
3414,male,25-34,technician/engineer
3415,male,35-44,executive/managerial
3416,male,25-34,programmer
3417,female,18-24,artist
3418,female,18-24,clerical/admin
3419,male,45-49,academic/educator
3420,female,25-34,executive/managerial
3421,male,45-49,executive/managerial
3422,male,25-34,customer service
3423,male,25-34,executive/managerial
3424,male,25-34,doctor/health care
3425,male,18-24,writer
3426,male,25-34,writer
3427,male,25-34,sales/marketing
3428,male,45-49,academic/educator
3429,female,25-34,executive/managerial
3430,female,45-49,academic/educator
3431,female,45-49,doctor/health care
3432,male,25-34,programmer
3433,male,18-24,programmer
3434,male,18-24,college/grad student
3435,male,45-49,academic/educator
3436,male,35-44,other
3437,female,25-34,other
3438,female,25-34,other
3439,male,18-24,technician/engineer
3440,male,56+,technician/engineer
3441,female,25-34,sales/marketing
3442,male,18-24,programmer
3443,female,35-44,technician/engineer
3444,male,50-55,sales/marketing
3445,female,35-44,writer
3446,male,25-34,executive/managerial
3447,male,25-34,programmer
3448,female,18-24,clerical/admin
3449,male,25-34,sales/marketing
3450,male,25-34,customer service
3451,female,25-34,lawyer
3452,male,25-34,sales/marketing
3453,male,35-44,executive/managerial
3454,male,18-24,other
3455,female,25-34,other
3456,male,25-34,technician/engineer
3457,male,25-34,writer
3458,male,45-49,other
3459,male,18-24,college/grad student
3460,male,<18,college/grad student
3461,male,35-44,other
3462,female,25-34,college/grad student
3463,male,25-34,scientist
3464,female,25-34,sales/marketing
3465,male,25-34,sales/marketing
3466,male,25-34,sales/marketing
3467,male,25-34,sales/marketing
3468,male,25-34,writer
3469,male,45-49,technician/engineer
3470,male,35-44,technician/engineer
3471,male,18-24,college/grad student
3472,male,25-34,doctor/health care
3473,female,35-44,self-employed
3474,male,35-44,lawyer
3475,male,25-34,sales/marketing
3476,male,50-55,other
3477,female,50-55,academic/educator
3478,male,25-34,executive/managerial
3479,male,18-24,college/grad student
3480,male,25-34,other
3481,male,18-24,college/grad student
3482,male,50-55,technician/engineer
3483,female,45-49,executive/managerial
3484,male,18-24,college/grad student
3485,male,25-34,other
3486,female,18-24,other
3487,male,18-24,college/grad student
3488,male,45-49,technician/engineer
3489,male,18-24,college/grad student
3490,male,25-34,other
3491,male,25-34,self-employed
3492,male,35-44,executive/managerial
3493,male,25-34,technician/engineer
3494,male,25-34,academic/educator
3495,male,18-24,college/grad student
3496,male,35-44,customer service
3497,female,35-44,artist
3498,male,25-34,technician/engineer
3499,male,25-34,clerical/admin
3500,male,35-44,executive/managerial
3501,female,35-44,executive/managerial
3502,female,18-24,executive/managerial
3503,male,18-24,college/grad student
3504,male,18-24,executive/managerial
3505,female,25-34,scientist
3506,male,18-24,programmer
3507,male,25-34,other
3508,male,18-24,college/grad student
3509,male,18-24,college/grad student
3510,female,18-24,college/grad student
3511,male,50-55,other
3512,male,18-24,technician/engineer
3513,male,25-34,self-employed
3514,male,18-24,programmer
3515,male,35-44,clerical/admin
3516,male,18-24,college/grad student
3517,male,18-24,programmer
3518,female,18-24,executive/managerial
3519,female,25-34,sales/marketing
3520,male,25-34,other
3521,male,25-34,other
3522,male,18-24,other
3523,male,35-44,executive/managerial
3524,female,25-34,other
3525,female,18-24,college/grad student
3526,male,35-44,artist
3527,male,25-34,other
3528,male,35-44,customer service
3529,female,45-49,academic/educator
3530,male,25-34,other
3531,female,25-34,lawyer
3532,female,35-44,sales/marketing
3533,male,25-34,artist
3534,male,35-44,technician/engineer
3535,male,45-49,tradesman/craftsman
3536,male,18-24,college/grad student
3537,male,<18,K-12 student
3538,male,35-44,other
3539,female,25-34,college/grad student
3540,male,18-24,technician/engineer
3541,male,25-34,clerical/admin
3542,male,25-34,scientist
3543,male,25-34,technician/engineer
3544,female,25-34,college/grad student
3545,male,35-44,programmer
3546,male,25-34,writer
3547,male,35-44,self-employed
3548,male,45-49,executive/managerial
3549,female,35-44,executive/managerial
3550,male,25-34,customer service
3551,female,56+,other
3552,female,35-44,artist
3553,male,35-44,self-employed
3554,male,25-34,scientist
3555,male,56+,executive/managerial
3556,male,25-34,technician/engineer
3557,male,18-24,customer service
3558,male,18-24,technician/engineer
3559,male,18-24,college/grad student
3560,female,25-34,doctor/health care
3561,male,35-44,sales/marketing
3562,female,25-34,doctor/health care
3563,male,25-34,artist
3564,male,25-34,lawyer
3565,male,25-34,tradesman/craftsman
3566,male,45-49,other
3567,male,25-34,sales/marketing
3568,male,25-34,other
3569,female,18-24,artist
3570,male,35-44,programmer
3571,male,18-24,college/grad student
3572,male,35-44,lawyer
3573,male,<18,K-12 student
3574,female,35-44,doctor/health care
3575,male,25-34,tradesman/craftsman
3576,male,50-55,executive/managerial
3577,female,56+,other
3578,male,50-55,clerical/admin
3579,male,18-24,other
3580,female,18-24,clerical/admin
3581,male,18-24,academic/educator
3582,female,35-44,other
3583,female,25-34,homemaker
3584,male,18-24,other
3585,male,35-44,writer
3586,male,35-44,writer
3587,male,35-44,clerical/admin
3588,male,25-34,artist
3589,female,45-49,other
3590,female,18-24,scientist
3591,male,35-44,doctor/health care
3592,female,56+,artist
3593,female,25-34,homemaker
3594,male,<18,other
3595,male,25-34,other
3596,female,35-44,college/grad student
3597,male,25-34,technician/engineer
3598,male,56+,academic/educator
3599,male,25-34,self-employed
3600,male,35-44,writer
3601,female,35-44,clerical/admin
3602,male,25-34,programmer
3603,female,35-44,executive/managerial
3604,female,<18,K-12 student
3605,male,18-24,programmer
3606,female,25-34,scientist
3607,male,35-44,technician/engineer
3608,female,35-44,homemaker
3609,female,25-34,technician/engineer
3610,male,18-24,doctor/health care
3611,male,25-34,artist
3612,male,25-34,sales/marketing
3613,male,25-34,other
3614,male,25-34,other
3615,male,25-34,technician/engineer
3616,male,45-49,other
3617,male,35-44,executive/managerial
3618,male,56+,technician/engineer
3619,male,50-55,self-employed
3620,male,25-34,executive/managerial
3621,male,18-24,college/grad student
3622,male,18-24,academic/educator
3623,male,35-44,lawyer
3624,male,25-34,programmer
3625,male,18-24,K-12 student
3626,male,25-34,technician/engineer
3627,female,35-44,academic/educator
3628,male,25-34,executive/managerial
3629,female,50-55,executive/managerial
3630,male,18-24,college/grad student
3631,male,18-24,college/grad student
3632,male,50-55,lawyer
3633,male,35-44,tradesman/craftsman
3634,male,50-55,academic/educator
3635,male,50-55,academic/educator
3636,male,25-34,other
3637,male,25-34,doctor/health care
3638,male,25-34,artist
3639,male,18-24,college/grad student
3640,male,35-44,executive/managerial
3641,male,25-34,other
3642,female,25-34,executive/managerial
3643,male,25-34,technician/engineer
3644,female,25-34,lawyer
3645,male,35-44,technician/engineer
3646,male,35-44,writer
3647,male,25-34,executive/managerial
3648,male,18-24,college/grad student
3649,female,25-34,other
3650,male,25-34,other
3651,male,25-34,sales/marketing
3652,male,25-34,programmer
3653,male,18-24,scientist
3654,male,25-34,technician/engineer
3655,female,25-34,executive/managerial
3656,female,45-49,customer service
3657,male,18-24,technician/engineer
3658,female,25-34,executive/managerial
3659,male,18-24,college/grad student
3660,male,35-44,executive/managerial
3661,male,35-44,programmer
3662,male,35-44,self-employed
3663,female,35-44,homemaker
3664,female,35-44,academic/educator
3665,male,25-34,other
3666,male,45-49,other
3667,female,<18,K-12 student
3668,female,45-49,executive/managerial
3669,male,25-34,sales/marketing
3670,male,45-49,sales/marketing
3671,male,25-34,college/grad student
3672,male,35-44,customer service
3673,male,25-34,artist
3674,male,25-34,writer
3675,male,35-44,executive/managerial
3676,female,35-44,programmer
3677,female,25-34,programmer
3678,male,25-34,other
3679,male,25-34,college/grad student
3680,female,25-34,academic/educator
3681,male,25-34,executive/managerial
3682,female,50-55,academic/educator
3683,male,25-34,artist
3684,male,25-34,technician/engineer
3685,male,25-34,customer service
3686,male,25-34,executive/managerial
3687,female,50-55,academic/educator
3688,male,18-24,doctor/health care
3689,male,25-34,other
3690,male,18-24,other
3691,male,25-34,executive/managerial
3692,male,35-44,technician/engineer
3693,male,25-34,scientist
3694,male,25-34,programmer
3695,male,25-34,artist
3696,male,35-44,executive/managerial
3697,male,25-34,scientist
3698,male,25-34,executive/managerial
3699,female,56+,clerical/admin
3700,male,25-34,sales/marketing
3701,male,35-44,academic/educator
3702,male,35-44,scientist
3703,male,18-24,programmer
3704,female,35-44,other
3705,male,45-49,executive/managerial
3706,male,25-34,programmer
3707,female,18-24,other
3708,male,56+,executive/managerial
3709,male,25-34,programmer
3710,male,<18,K-12 student
3711,male,35-44,other
3712,male,25-34,technician/engineer
3713,female,25-34,executive/managerial
3714,male,25-34,technician/engineer
3715,male,18-24,customer service
3716,male,18-24,programmer
3717,male,35-44,technician/engineer
3718,male,50-55,technician/engineer
3719,male,25-34,academic/educator
3720,male,45-49,executive/managerial
3721,male,25-34,scientist
3722,male,25-34,tradesman/craftsman
3723,male,25-34,sales/marketing
3724,male,35-44,doctor/health care
3725,male,18-24,college/grad student
3726,male,25-34,technician/engineer
3727,male,35-44,executive/managerial
3728,male,18-24,college/grad student
3729,male,18-24,college/grad student
3730,male,25-34,academic/educator
3731,male,25-34,technician/engineer
3732,male,25-34,technician/engineer
3733,male,18-24,college/grad student
3734,male,18-24,college/grad student
3735,male,25-34,other
3736,male,35-44,academic/educator
3737,male,25-34,sales/marketing
3738,male,45-49,executive/managerial
3739,male,56+,lawyer
3740,male,18-24,customer service
3741,male,25-34,other
3742,male,25-34,other
3743,female,35-44,executive/managerial
3744,male,25-34,other
3745,female,25-34,homemaker
3746,male,25-34,customer service
3747,male,45-49,retired
3748,male,18-24,college/grad student
3749,female,25-34,other
3750,female,18-24,college/grad student
3751,female,35-44,programmer
3752,female,18-24,academic/educator
3753,male,25-34,executive/managerial
3754,male,56+,executive/managerial
3755,female,50-55,sales/marketing
3756,male,18-24,programmer
3757,male,25-34,executive/managerial
3758,female,35-44,customer service
3759,male,35-44,doctor/health care
3760,male,50-55,other
3761,male,25-34,technician/engineer
3762,male,50-55,doctor/health care
3763,male,25-34,artist
3764,male,25-34,academic/educator
3765,female,50-55,clerical/admin
3766,female,18-24,academic/educator
3767,male,25-34,other
3768,male,25-34,college/grad student
3769,male,25-34,scientist
3770,female,35-44,clerical/admin
3771,male,25-34,academic/educator
3772,male,35-44,technician/engineer
3773,male,35-44,doctor/health care
3774,male,25-34,other
3775,male,35-44,programmer
3776,female,25-34,college/grad student
3777,male,18-24,college/grad student
3778,male,25-34,other
3779,female,45-49,artist
3780,male,<18,other
3781,female,56+,lawyer
3782,female,25-34,other
3783,male,25-34,executive/managerial
3784,female,25-34,academic/educator
3785,female,25-34,writer
3786,female,25-34,other
3787,female,25-34,other
3788,female,18-24,other
3789,female,25-34,other
3790,female,25-34,technician/engineer
3791,male,50-55,tradesman/craftsman
3792,male,25-34,doctor/health care
3793,male,18-24,college/grad student
3794,female,18-24,college/grad student
3795,female,18-24,college/grad student
3796,male,45-49,sales/marketing
3797,male,25-34,executive/managerial
3798,male,25-34,executive/managerial
3799,male,18-24,other
3800,male,18-24,academic/educator
3801,male,18-24,programmer
3802,male,18-24,other
3803,female,35-44,homemaker
3804,male,25-34,doctor/health care
3805,female,35-44,academic/educator
3806,male,18-24,college/grad student
3807,female,35-44,unemployed
3808,male,25-34,executive/managerial
3809,male,35-44,doctor/health care
3810,male,50-55,executive/managerial
3811,male,25-34,scientist
3812,male,35-44,technician/engineer
3813,male,35-44,executive/managerial
3814,male,25-34,scientist
3815,male,25-34,technician/engineer
3816,female,25-34,clerical/admin
3817,male,35-44,clerical/admin
3818,male,45-49,technician/engineer
3819,male,25-34,programmer
3820,male,25-34,technician/engineer
3821,male,25-34,writer
3822,male,45-49,writer
3823,male,56+,executive/managerial
3824,male,25-34,technician/engineer
3825,male,18-24,academic/educator
3826,male,25-34,academic/educator
3827,male,50-55,artist
3828,male,25-34,writer
3829,female,25-34,academic/educator
3830,male,18-24,college/grad student
3831,female,18-24,doctor/health care
3832,female,25-34,executive/managerial
3833,male,25-34,academic/educator
3834,male,18-24,artist
3835,male,25-34,executive/managerial
3836,female,50-55,farmer
3837,male,25-34,technician/engineer
3838,female,25-34,sales/marketing
3839,male,50-55,sales/marketing
3840,female,25-34,other
3841,male,45-49,tradesman/craftsman
3842,female,35-44,self-employed
3843,female,<18,K-12 student
3844,male,18-24,college/grad student
3845,male,25-34,programmer
3846,male,35-44,other
3847,male,25-34,executive/managerial
3848,male,25-34,scientist
3849,male,35-44,other
3850,male,18-24,clerical/admin
3851,male,25-34,programmer
3852,male,50-55,self-employed
3853,male,25-34,sales/marketing
3854,male,25-34,sales/marketing
3855,male,25-34,technician/engineer
3856,female,35-44,writer
3857,male,18-24,sales/marketing
3858,female,45-49,homemaker
3859,male,25-34,other
3860,male,45-49,technician/engineer
3861,male,18-24,college/grad student
3862,male,25-34,technician/engineer
3863,male,25-34,other
3864,male,50-55,writer
3865,female,<18,K-12 student
3866,male,45-49,sales/marketing
3867,male,35-44,clerical/admin
3868,male,18-24,programmer
3869,male,18-24,technician/engineer
3870,male,25-34,technician/engineer
3871,male,18-24,college/grad student
3872,male,25-34,academic/educator
3873,female,45-49,artist
3874,male,25-34,executive/managerial
3875,male,25-34,other
3876,male,25-34,other
3877,male,45-49,academic/educator
3878,male,35-44,self-employed
3879,male,25-34,clerical/admin
3880,male,25-34,executive/managerial
3881,male,18-24,artist
3882,male,56+,sales/marketing
3883,male,50-55,self-employed
3884,male,18-24,college/grad student
3885,male,25-34,programmer
3886,male,35-44,executive/managerial
3887,male,18-24,college/grad student
3888,male,45-49,technician/engineer
3889,male,45-49,doctor/health care
3890,male,18-24,college/grad student
3891,female,56+,self-employed
3892,male,25-34,writer
3893,male,25-34,doctor/health care
3894,male,35-44,self-employed
3895,female,35-44,other
3896,male,35-44,other
3897,male,56+,technician/engineer
3898,male,45-49,lawyer
3899,male,25-34,technician/engineer
3900,female,25-34,sales/marketing
3901,male,18-24,sales/marketing
3902,male,25-34,customer service
3903,male,25-34,other
3904,male,<18,K-12 student
3905,male,25-34,technician/engineer
3906,male,50-55,technician/engineer
3907,female,18-24,sales/marketing
3908,male,25-34,other
3909,male,18-24,technician/engineer
3910,male,25-34,writer
3911,male,18-24,other
3912,male,25-34,college/grad student
3913,male,18-24,technician/engineer
3914,male,35-44,college/grad student
3915,female,35-44,clerical/admin
3916,male,25-34,college/grad student
3917,female,35-44,homemaker
3918,male,25-34,tradesman/craftsman
3919,male,45-49,other
3920,male,35-44,technician/engineer
3921,male,25-34,sales/marketing
3922,male,18-24,college/grad student
3923,male,35-44,artist
3924,male,50-55,programmer
3925,male,25-34,programmer
3926,male,25-34,artist
3927,female,25-34,self-employed
3928,male,25-34,other
3929,male,25-34,customer service
3930,male,56+,clerical/admin
3931,male,25-34,customer service
3932,male,25-34,executive/managerial
3933,female,35-44,doctor/health care
3934,male,25-34,other
3935,male,35-44,tradesman/craftsman
3936,female,35-44,programmer
3937,male,56+,artist
3938,male,25-34,artist
3939,male,45-49,executive/managerial
3940,male,35-44,writer
3941,male,45-49,technician/engineer
3942,male,18-24,college/grad student
3943,female,35-44,executive/managerial
3944,female,35-44,self-employed
3945,female,45-49,academic/educator
3946,female,25-34,programmer
3947,male,25-34,other
3948,female,45-49,programmer
3949,male,45-49,other
3950,male,25-34,college/grad student
3951,female,18-24,college/grad student
3952,female,45-49,academic/educator
3953,male,25-34,programmer
3954,male,18-24,college/grad student
3955,male,35-44,other
3956,male,25-34,other
3957,male,35-44,lawyer
3958,male,45-49,executive/managerial
3959,female,45-49,academic/educator
3960,female,35-44,sales/marketing
3961,male,25-34,academic/educator
3962,female,56+,other
3963,male,50-55,writer
3964,male,56+,self-employed
3965,male,18-24,lawyer
3966,male,25-34,other
3967,female,18-24,artist
3968,male,25-34,artist
3969,male,56+,executive/managerial
3970,female,25-34,artist
3971,female,18-24,college/grad student
3972,female,25-34,doctor/health care
3973,male,25-34,executive/managerial
3974,male,35-44,other
3975,female,25-34,customer service
3976,female,25-34,other
3977,male,35-44,sales/marketing
3978,male,35-44,retired
3979,female,50-55,homemaker
3980,male,25-34,college/grad student
3981,female,45-49,other
3982,male,56+,retired
3983,male,25-34,other
3984,male,25-34,executive/managerial
3985,male,45-49,self-employed
3986,male,25-34,executive/managerial
3987,female,18-24,college/grad student
3988,female,25-34,sales/marketing
3989,male,50-55,programmer
3990,male,25-34,self-employed
3991,male,25-34,executive/managerial
3992,male,25-34,college/grad student
3993,male,25-34,other
3994,male,50-55,executive/managerial
3995,male,35-44,technician/engineer
3996,male,18-24,sales/marketing
3997,male,35-44,technician/engineer
3998,male,45-49,other
3999,male,35-44,technician/engineer
4000,male,35-44,executive/managerial
4001,female,25-34,academic/educator
4002,male,45-49,self-employed
4003,male,56+,retired
4004,male,50-55,other
4005,male,35-44,executive/managerial
4006,male,<18,executive/managerial
4007,male,35-44,programmer
4008,male,18-24,academic/educator
4009,male,18-24,executive/managerial
4010,male,25-34,sales/marketing
4011,male,25-34,technician/engineer
4012,male,18-24,college/grad student
4013,male,25-34,academic/educator
4014,male,25-34,other
4015,female,45-49,clerical/admin
4016,male,50-55,other
4017,male,25-34,sales/marketing
4018,female,45-49,writer
4019,male,35-44,technician/engineer
4020,male,25-34,doctor/health care
4021,male,50-55,writer
4022,male,35-44,sales/marketing
4023,female,35-44,homemaker
4024,male,25-34,customer service
4025,female,56+,doctor/health care
4026,male,25-34,executive/managerial
4027,female,25-34,executive/managerial
4028,male,25-34,college/grad student
4029,female,56+,clerical/admin
4030,male,35-44,executive/managerial
4031,male,25-34,other
4032,male,25-34,programmer
4033,male,25-34,doctor/health care
4034,male,25-34,other
4035,male,18-24,college/grad student
4036,male,25-34,academic/educator
4037,male,50-55,self-employed
4038,male,50-55,doctor/health care
4039,male,25-34,self-employed
4040,male,25-34,writer
4041,male,18-24,clerical/admin
4042,male,35-44,scientist
4043,female,25-34,scientist
4044,female,35-44,clerical/admin
4045,male,56+,retired
4046,male,45-49,technician/engineer
4047,male,18-24,college/grad student
4048,female,35-44,academic/educator
4049,male,45-49,lawyer
4050,male,35-44,doctor/health care
4051,male,18-24,sales/marketing
4052,male,25-34,artist
4053,male,25-34,tradesman/craftsman
4054,male,35-44,clerical/admin
4055,male,50-55,other
4056,male,<18,K-12 student
4057,male,35-44,doctor/health care
4058,male,25-34,doctor/health care
4059,male,25-34,sales/marketing
4060,male,25-34,tradesman/craftsman
4061,male,50-55,doctor/health care
